1.119077163,10.79466518,8.499797902,5.109491428,1.376317497,-2.457174389,10.70076075,#DIV/0!,#DIV/0!,6.823781286,5.448977443,#DIV/0!,1.845205808,4.256588338,2.420139965,4.039426689,12.76104031,6.349230291,5.934659252,4.132221704,10.44950379,7.27698092,0.330523089,#DIV/0!,5.393951069,7.148112513,0.965435131,2.947422339,5.386296554,-3.914740952,#DIV/0!,#DIV/0!,1.047191284,1.448462902,#DIV/0!,4.356842922,#DIV/0!,-1.052669729,#DIV/0!,2.336589031,0.688610471,0.350054175,9.437712988,7.208997505,3.354473407,#DIV/0!,10.60214072,-0.450294423,-1.04894291,#DIV/0!,5.3670841,5.81210906,9.980818619,4.928622413,22.04640385,#DIV/0!,12.44037896,#DIV/0!,-3.834400303,2.112729748,1.030301784,#DIV/0!,12.20022334,#DIV/0!,-4.313314926,#DIV/0!,#DIV/0!,13.31567653,1.036532405,8.252379379,-1.004465171,-0.635918063,#DIV/0!,11.23140603,5.465739108,5.760945797,5.013904955,#DIV/0!,-1.172238269,3.512877506,5.789962071,2.660104625,9.433958838,-0.7798255,1.673235508,1.685395078,6.389402123,#DIV/0!,-4.199995463,-0.08627868,3.612449478,-0.486180717,#DIV/0!,-2.103326774,-1.331386592,-0.425539819,1.537563795,12.38568649,-0.626816809,12.03401307,4.452787753
-6.056129985,7.832810867,3.962550855,8.98147144,6.334908895,-10.77913326,3.875030274,#DIV/0!,#DIV/0!,7.025720148,-1.597077884,#DIV/0!,-0.937317112,0.883647773,-6.23815806,-0.690229632,5.365868148,0.970130594,-0.35535017,-0.317376355,-3.519798869,1.312922435,2.497015994,#DIV/0!,3.271796746,1.885696176,-0.352330167,-0.865545086,-0.658619934,13.32088733,#DIV/0!,#DIV/0!,-3.377839501,5.082366295,#DIV/0!,3.11466196,#DIV/0!,-0.398908389,#DIV/0!,11.00506571,-1.609142083,-0.987173859,1.647781334,4.034548036,-5.938854399,#DIV/0!,-0.605421272,6.513569937,4.098933318,#DIV/0!,-3.607498324,-4.825470408,-0.82682396,-4.044080133,18.54359231,#DIV/0!,-4.950897786,#DIV/0!,-0.259788458,-5.488180753,-3.299336781,#DIV/0!,-2.398904649,#DIV/0!,-0.531488368,#DIV/0!,#DIV/0!,-4.383365043,-1.52708642,-0.286949355,4.852167713,2.239978243,-6.664915046,1.174111079,4.265828469,3.306176582,4.031794616,#DIV/0!,-8.759134251,0.829527413,-6.151315029,-0.575830303,-6.65644523,1.047939432,-11.59610854,-17.54145509,3.083934998,#DIV/0!,-0.829298073,-2.004197166,10.16859504,0,#DIV/0!,-5.954559519,-4.197842581,-0.4273584,-3.244757031,5.71377945,4.931220041,-5.644480188,-2.167631098
-2.073052733,-8.845304082,-9.378860317,-10.54182549,-16.91502686,-3.545673328,-8.482455118,#DIV/0!,#DIV/0!,-5.115477217,-9.113622681,#DIV/0!,-8.622888508,-13.94160827,-6.693939852,-5.560317098,-7.794660728,-6.967942102,-5.420809319,0.557263961,5.016286645,-12.03137244,-8.747903857,#DIV/0!,1.061946903,-10.86111255,-7.222147644,-5.588899578,-3.591180412,-19.22666925,#DIV/0!,#DIV/0!,-12.45452619,0.295622513,#DIV/0!,-5.240522129,#DIV/0!,-4.806413,#DIV/0!,-8.670634921,-2.777158366,-4.812520222,-12.27077394,-6.774328064,-8.076444104,#DIV/0!,-17.10119515,-2.587220698,-8.893394677,#DIV/0!,0.221763178,-3.72172076,-9.025294688,-6.936764497,-9.053168398,#DIV/0!,-9.457724522,#DIV/0!,3.302325581,-5.13680939,2.587242036,#DIV/0!,-4.999977033,#DIV/0!,-8.015296778,#DIV/0!,#DIV/0!,-10.41180438,-1.400675916,-4.036738105,-6.382710484,-7.271663395,-4.550999343,-2.785133362,-13.69360539,-5.575424117,-6.206916392,#DIV/0!,-7.868027644,-2.729261212,-11.16028455,-11.05215432,0,-3.198388782,-4.961403565,-1.340035226,-13.68316751,#DIV/0!,-1.983915916,-3.289102925,-11.22646982,-11.74450197,#DIV/0!,-11.09664134,2.152909857,-5.853599894,-2.011954821,-7.528510737,-3.146806721,-5.272363205,-3.028050605
4.359854754,2.138878258,4.820969605,1.210697808,-14.21232642,4.415530253,17.70616053,#DIV/0!,#DIV/0!,-2.861662803,5.151102896,#DIV/0!,-3.080080731,4.240890934,3.493447654,11.59150362,0.768925034,0.960753695,2.714924714,0,3.909598466,2.660013874,-0.056151097,#DIV/0!,9.737302977,-1.965802024,-3.824831494,4.371421293,4.240700814,-7.150569886,#DIV/0!,#DIV/0!,-0.748726564,-3.82893096,#DIV/0!,3.210363407,#DIV/0!,10.93971402,#DIV/0!,-16.93822869,4.159895151,2.898039857,0.528638634,4.920299284,7.587615544,#DIV/0!,3.612580017,-9.738430584,0.456585445,#DIV/0!,5.6478415,2.149485717,1.785718851,7.050085698,1.791134694,#DIV/0!,10.79675895,#DIV/0!,1.010805943,4.649928742,0.492676172,#DIV/0!,2.008355253,#DIV/0!,2.406652528,#DIV/0!,#DIV/0!,5.984404109,2.486044743,4.39773728,-2.841087628,8.900550119,3.735745183,-2.489807961,0.669339436,3.700106827,3.730093231,#DIV/0!,0.654384533,4.776869769,0.69785829,4.678495715,-0.081700915,7.406976112,-3.364263661,1.867574593,1.249987429,#DIV/0!,-0.601766968,5.791174445,1.86132456,2.723743114,#DIV/0!,0.689225188,4.293515067,2.356900123,2.147558019,-0.717378119,-0.17286214,10.31430671,0.655217072
3.323234236,8.209825146,1.893104612,0.059818613,-18.22082746,11.50561047,-0.183975217,#DIV/0!,#DIV/0!,-1.162584453,-5.355963781,#DIV/0!,-3.380558085,3.173299815,1.793218466,3.379994919,-1.430543546,3.251387284,5.212919392,10.65183559,0,1.700425832,11.93625824,#DIV/0!,-0.59048835,-1.566207879,0,0.606973832,4.288069316,-5.181548004,#DIV/0!,#DIV/0!,-4.526432001,-5.082073498,#DIV/0!,-1.191268727,#DIV/0!,-0.571450435,#DIV/0!,0.226678291,2.364924378,6.38159907,1.099961405,-9.200837144,1.331848121,#DIV/0!,-5.286343612,13.33779165,-1.808623348,#DIV/0!,2.620664535,10.47942877,-1.169541254,2.351811001,-1.759617573,#DIV/0!,-6.709732464,#DIV/0!,4.700349908,-1.293714166,5.69855296,#DIV/0!,-2.308199854,#DIV/0!,2.998398437,#DIV/0!,#DIV/0!,-5.482827531,6.435678609,-1.556788995,-6.54976164,4.16670013,-18.24298711,-2.413384596,7.970122722,5.225697696,5.393990439,#DIV/0!,-0.216710061,5.306478009,-4.65346369,-0.732970237,11.20196413,8.803631317,10.32411225,-1.000001281,3.03028583,#DIV/0!,-3.687393041,5.560284824,0.230073225,3.863629337,#DIV/0!,2.69467717,9.131769892,4.605258894,3.429599488,3.47026192,-4.676670581,6.689548705,-3.361337084
1.555484285,0.969529086,5.475394823,6.993416825,5.420353982,-1.474082772,4.728475206,#DIV/0!,#DIV/0!,4.091620987,4.29308404,#DIV/0!,5.248622821,6.024308213,1.347178775,0.159578295,-2.223898055,-8.281470021,2.630830931,-0.8664033,7.138302058,3.980881535,1.628946888,#DIV/0!,-0.096323647,3.628254581,0,-0.525261048,1.107006104,4.810575089,#DIV/0!,#DIV/0!,-0.351226652,7.867488396,#DIV/0!,0.632114719,#DIV/0!,-2.597364414,#DIV/0!,16.28392484,-1.453533038,2.961438051,-0.629891201,7.759945365,-1.059121541,#DIV/0!,4.600113443,4.064774143,1.688481285,#DIV/0!,-2.962198093,-4.339064639,5.325390966,-1.098480898,4.652779387,#DIV/0!,4.45518683,#DIV/0!,4.736259526,3.631848182,-3.884129124,#DIV/0!,5.58214459,#DIV/0!,-0.802527258,#DIV/0!,#DIV/0!,3.73507976,3.20190032,6.193378343,0.125398331,-7.230810152,2.074881187,-3.222903324,-1.117636816,-3.052687789,-3.941832925,#DIV/0!,3.800228465,1.845257887,-4.50937469,1.898716072,-2.352922354,2.435362581,-1.632206429,10.26355052,-5.773379747,#DIV/0!,3.542863862,1.237156438,5.493632331,-2.850972459,4.618510992,-0.291543883,3.155074045,-1.022009461,3.84317654,-3.47738748,9.145911016,-2.250831261,0.790532881
-1.109832848,23.51394604,-4.24529609,2.742507435,8.506439841,-0.658270085,-1.388529427,#DIV/0!,#DIV/0!,43.22456272,5.17128696,#DIV/0!,5.119465771,1.889629485,8.997949878,7.086002338,-7.920542727,-1.689192113,-0.755989533,-0.655442157,7.955725539,2.373666822,6.833385714,#DIV/0!,4.370882211,1.186460393,18.77607004,3.075960641,0.408524974,-56.0135223,#DIV/0!,#DIV/0!,-0.792924878,4.906094841,#DIV/0!,-4.627749648,#DIV/0!,1.866642933,#DIV/0!,7.069120287,2.363697596,-1.548153609,14.19515943,1.683435,8.945288724,#DIV/0!,12.47763136,5.985005985,4.075428554,#DIV/0!,4.9059218,3.797462639,8.143318054,2.372500088,5.641536588,#DIV/0!,10.98186366,#DIV/0!,4.052598419,2.508412765,14.35465472,#DIV/0!,1.535352161,#DIV/0!,7.297528077,#DIV/0!,#DIV/0!,11.79445627,0.727953829,4.589564387,0.059253939,-1.396630053,17.88553259,-5.673735097,2.487872821,-4.241255852,-4.478430568,#DIV/0!,5.125537708,4.668998071,1.973732338,1.8633366,1.243148869,2.45398773,8.683625925,-2.066637015,3.641602951,#DIV/0!,1.655623059,10.10805289,3.328730438,3.557926405,3.937842133,5.171713539,-4.255376101,4.606831067,2.395088796,6.304665748,6.714817213,6.496729168,3.843115291
3.09997947,11.94508715,5.955722761,10.86248254,-2.613190472,-1.62653334,-5.602141648,#DIV/0!,#DIV/0!,9.649497171,-1.532597017,#DIV/0!,6.155527527,4.599413281,0.281451911,6.914414983,8.459973675,1.63231078,-0.34626951,8.357704447,4.10468772,3.290942645,6.20298382,#DIV/0!,5.219399538,0.528796413,3.428046503,5.40771296,2.861698371,-19.68666864,#DIV/0!,#DIV/0!,12.56494554,-2.509122836,#DIV/0!,-1.547128869,#DIV/0!,6.544514311,#DIV/0!,-1.816530427,2.000828601,3.314045836,11.13120269,7.214366406,2.526470745,#DIV/0!,4.869347218,1.022409796,3.118184204,#DIV/0!,6.931801973,4.928881597,-0.175402437,3.704593834,2.022509589,#DIV/0!,1.808858334,#DIV/0!,0.673867609,0.978719899,-0.158234521,#DIV/0!,1.117740188,#DIV/0!,-0.523197622,#DIV/0!,#DIV/0!,-3.39110214,3.11647044,0.759489025,-4.840692322,2.559782409,0.500915133,13.09850626,3.313182436,3.288275333,4.026450768,#DIV/0!,-5.074663434,4.926750321,4.516126355,4.065079862,3.308267708,1.144434176,4.425810114,8.441472069,3.290578251,#DIV/0!,1.164597891,0.455346276,7.00184259,7.01753531,6.184165817,3.241738902,10.10128069,-0.683359985,1.346397616,9.611428949,6.382088727,7.181462783,2.071487611
1.586353378,-2.695180092,-0.169338759,-5.514522456,2.683310485,5.24500909,-6.378068785,#DIV/0!,#DIV/0!,23.38200218,2.140065764,#DIV/0!,-6.80291998,-3.475181364,5.363524588,12.93456741,-3.50050435,-2.110216683,0,3.044684531,1.881838568,-4.052995982,9.853191405,#DIV/0!,1.682762657,5.174385363,2.272710543,11.84834586,0.618232106,12.69782849,#DIV/0!,2.714355708,-4.494337414,8.271300922,#DIV/0!,-2.66813533,#DIV/0!,6.019631349,#DIV/0!,-4.312246495,-4.878864625,1.63187314,3.432095962,1.547796388,7.870951001,#DIV/0!,-5.084589923,-9.32038835,-3.323769736,#DIV/0!,-7.340371922,2.905606766,6.502606742,-3.393477901,3.568347097,#DIV/0!,1.173410085,#DIV/0!,3.893911761,-0.807740672,-5.195783464,#DIV/0!,-2.405742845,#DIV/0!,9.691987493,#DIV/0!,#DIV/0!,3.04211011,-0.919812725,-6.867661131,2.476521838,-0.166376429,6.364420589,-5.003497777,-8.1859143,-0.176350473,-2.786546033,#DIV/0!,7.442383145,1.873680415,-1.594654028,1.361262406,6.259093512,3.030227173,-5.677914869,7.335379134,0.362535888,#DIV/0!,2.489165866,9.894262378,5.629671681,-0.34152289,-1.04,6.621168748,-0.571830096,6.710599485,5.524474343,2.139663422,3.054200834,11.58257206,0.446434708
3.643689426,21.70551417,5.461774872,6.096915363,10.27903414,-2.538361347,-6.983339768,#DIV/0!,#DIV/0!,14.12602119,4.381029214,#DIV/0!,10.01278213,7.274073422,11.81534642,5.357164758,-3.160370425,-1.132406821,-0.694945404,12.541023,7.805293487,-4.410662154,7.225964483,#DIV/0!,1.050510865,11.18238652,8.333306069,10.30180349,2.662558023,-15.31678641,#DIV/0!,2.127456592,3.613372324,-2.838464838,#DIV/0!,-0.51812741,#DIV/0!,6.836616007,#DIV/0!,-5.867479735,-0.746634181,7.544274801,5.666934953,23.90425418,8.650122279,#DIV/0!,7.962801511,7.520602167,3.22347303,#DIV/0!,-1.851767924,10.28368597,3.96044513,5.733379027,0.765645145,#DIV/0!,4.360194759,#DIV/0!,7.200881436,8.197605925,1.123694585,#DIV/0!,2.798102739,#DIV/0!,4.520531536,#DIV/0!,#DIV/0!,5.904626748,3.183037928,0.809347512,-2.155820854,10.49996522,6.749571956,0.110475019,5.044134115,-0.836820084,-1.486001817,#DIV/0!,5.756069026,2.56888224,16.67538651,2.040777547,7.602747481,2.106516352,10.63829655,9.344461786,9.135954551,#DIV/0!,5.59662221,6.804619678,6.504836976,2.261824509,3.953112369,9.154953736,3.38663529,4.768912426,5.322548352,5.204610304,2.10324636,8.766216542,2.296284955
